Load Scales,BUS1_01_V_mag,BUS1_01_V_ang,BUS2_01_V_mag,BUS2_01_V_ang,BUS3_01_V_mag,BUS3_01_V_ang,BUS4_01_V_mag,BUS4_01_V_ang,BUS5_01_V_mag,BUS5_01_V_ang,BUS6_01_V_mag,BUS6_01_V_ang,BUS7_01_V_mag,BUS7_01_V_ang,BUS8_01_V_mag,BUS8_01_V_ang,BUS9_01_V_mag,BUS9_01_V_ang,BUS10_01_V_mag,BUS10_01_V_ang,BUS11_01_V_mag,BUS11_01_V_ang,BUS12_01_V_mag,BUS12_01_V_ang,BUS13_01_V_mag,BUS13_01_V_ang,BUS14_01_V_mag,BUS14_01_V_ang
0.800028104260386,1.05999985919597,0,1.04132374079255,-0.0658819060430567,1.01440693445784,-0.17403254715816,1.01796835998872,-0.139937040181341,1.01969174356699,-0.118631865632262,1.05999917634583,-0.194833034491415,1.05065712160074,-0.182965835981216,1.05999803999309,-0.182965752554656,1.05074430614858,-0.205383870813184,1.04641046206235,-0.207573217704656,1.05034157312863,-0.203099549164446,1.04825867733731,-0.206954534861353,1.04455389078807,-0.208155416242337,1.03365874695883,-0.220663135405669
0.800035606393374,1.05999985917868,0,1.04132360418885,-0.0658825597839873,1.01440660215771,-0.174034301416823,1.01796803027064,-0.139938440505505,1.01969146096361,-0.118633069366089,1.05999917621568,-0.194835024636066,1.05065685399279,-0.182967643957817,1.05999803978425,-0.182967560505847,1.05074392248243,-0.205385892021684,1.04641008795586,-0.207575270714323,1.05034135594291,-0.203101585079573,1.04825854216645,-0.206956639061286,1.04455369882091,-0.208157522290876,1.03365830476529,-0.220665334591414
0.800104342068212,1.05999985901991,0,1.04132235264063,-0.0658885494914409,1.01440355763033,-0.174050374301952,1.01796500933334,-0.139951270551039,1.0196888716896,-0.118644098209326,1.05999917502055,-0.194853258734737,1.05065440210898,-0.182984208997007,1.0599980378655,-0.182984125311579,1.05074040724928,-0.205404410735839,1.04640666031172,-0.207594080796983,1.05033936604038,-0.203120238536749,1.04825730370346,-0.206975918154418,1.0445519399783,-0.208176818321747,1.03365425329502,-0.220685483969902
0.800146249505322,1.05999985892276,0,1.04132158961596,-0.0658922013851468,1.01440170146321,-0.17406017386607,1.01796316748954,-0.13995909295519,1.0196872930188,-0.118650822428306,1.05999917428948,-0.194864375960241,1.05065290720334,-0.18299430860668,1.05999803669089,-0.182994224778342,1.05073826402458,-0.205415701491867,1.04640457049095,-0.20760554919865,1.05033815280456,-0.203131611443053,1.04825654861891,-0.206987672504789,1.04455086762074,-0.208188582999352,1.03365178313175,-0.220697768934084
0.800278041588831,1.05999985861543,0,1.0413191901826,-0.0659036861477821,1.01439586436606,-0.174090992350884,1.01795737514411,-0.13998369342593,1.01968232827177,-0.118671969232854,1.05999917197836,-0.1948993382349,1.05064820588282,-0.183026070608479,1.05999803297312,-0.183025986327845,1.05073152381709,-0.205451209508498,1.04639799823903,-0.207641615888118,1.05033433731245,-0.203167377803219,1.04825417396917,-0.207024638445742,1.04454749518461,-0.208225581420099,1.03364401475411,-0.220736403617384
0.800323447282385,1.05999985850892,0,1.04131836357191,-0.0659076429906002,1.01439385342582,-0.174101610252533,1.01795537951904,-0.139992169006369,1.01968061776187,-0.118679254919935,1.05999917117784,-0.194911383762124,1.05064658612949,-0.183037013548282,1.05999803168379,-0.183036929110805,1.0507292016057,-0.205463443063432,1.04639573389569,-0.207654041922087,1.05033302275727,-0.203179700361996,1.04825335583139,-0.207037374290733,1.04454633327926,-0.20823832845601,1.03364133831169,-0.220749714403061
0.800435452560463,1.05999985824477,0,1.04131632463528,-0.0659174037163219,1.0143888930945,-0.174127802488621,1.01795045674104,-0.140013076506175,1.01967639826743,-0.118697227189617,1.05999916919367,-0.194941097586739,1.05064259050925,-0.183064007518312,1.05999802848455,-0.183063922691687,1.05072347316269,-0.205493620721456,1.04639014820655,-0.207684694385834,1.05032978000723,-0.203210097567379,1.04825133765145,-0.207068790977908,1.04454346709372,-0.208269772750363,1.03363473606209,-0.220782549372125
0.80052179314117,1.05999985803977,0,1.04131475301317,-0.065924927998138,1.01438506954972,-0.174147993414537,1.01794666192551,-0.140029193506538,1.01967314555791,-0.118711081494476,1.05999916765481,-0.194964003139953,1.05063951037455,-0.1830848164125,1.05999802599993,-0.183084731283684,1.05071905723971,-0.205516883838515,1.04638584233372,-0.20770832351706,1.05032728024828,-0.20323352992082,1.04824978188992,-0.207093009211706,1.04454125762645,-0.208294012267208,1.03362964655401,-0.220807860941097
0.800525759195298,1.05999985803032,0,1.04131468082314,-0.0659252736283267,1.01438489391907,-0.174148920891593,1.01794648760995,-0.14002993384524,1.0196729961434,-0.118711717895457,1.05999916758393,-0.194965055312766,1.05063936888723,-0.183085772274721,1.05999802588541,-0.183085687131977,1.05071885439252,-0.205517952436281,1.04638564454183,-0.207709408927781,1.05032716542088,-0.203234606292369,1.04824971042552,-0.207094121682683,1.04454115613385,-0.208295125715859,1.03362941276567,-0.220809023635172
0.800528312029325,1.05999985802424,0,1.04131463435662,-0.0659254961005646,1.0143847808709,-0.174149517882002,1.01794637540805,-0.140030410379996,1.01967289996955,-0.118712127528477,1.05999916753829,-0.194965732566186,1.05063927781589,-0.18308638753578,1.05999802581168,-0.183086302384069,1.05071872382559,-0.20551864026198,1.04638551722884,-0.207710107575497,1.05032709150977,-0.203235299121822,1.04824966442593,-0.207094837748293,1.04454109080598,-0.20829584241077,1.03362926228281,-0.220809772027968
